Fecha,AGU_S,AGU_I,AGU_L,AGU,AGU_R,AGU_D,BCN_S,BCN_I,BCN_L,BCN,BCN_R,BCN_D,BCS_S,BCS_I,BCS_L,BCS,BCS_R,BCS_D,CAM_S,CAM_I,CAM_L,CAM,CAM_R,CAM_D,CHP_S,CHP_I,CHP_L,CHP,CHP_R,CHP_D,CHH_S,CHH_I,CHH_L,CHH,CHH_R,CHH_D,CMX_S,CMX_I,CMX_L,CMX,CMX_R,CMX_D,COA_S,COA_I,COA_L,COA,COA_R,COA_D,COL_S,COL_I,COL_L,COL,COL_R,COL_D,DUR_S,DUR_I,DUR_L,DUR,DUR_R,DUR_D,GUA_S,GUA_I,GUA_L,GUA,GUA_R,GUA_D,GRO_S,GRO_I,GRO_L,GRO,GRO_R,GRO_D,HID_S,HID_I,HID_L,HID,HID_R,HID_D,JAL_S,JAL_I,JAL_L,JAL,JAL_R,JAL_D,MIC_S,MIC_I,MIC_L,MIC,MIC_R,MIC_D,MOR_S,MOR_I,MOR_L,MOR,MOR_R,MOR_D,MEX_S,MEX_I,MEX_L,MEX,MEX_R,MEX_D,NAY_S,NAY_I,NAY_L,NAY,NAY_R,NAY_D,NLE_S,NLE_I,NLE_L,NLE,NLE_R,NLE_D,OAX_S,OAX_I,OAX_L,OAX,OAX_R,OAX_D,PUE_S,PUE_I,PUE_L,PUE,PUE_R,PUE_D,QUE_S,QUE_I,QUE_L,QUE,QUE_R,QUE_D,ROO_S,ROO_I,ROO_L,ROO,ROO_R,ROO_D,SLP_S,SLP_I,SLP_L,SLP,SLP_R,SLP_D,SIN_S,SIN_I,SIN_L,SIN,SIN_R,SIN_D,SON_S,SON_I,SON_L,SON,SON_R,SON_D,TAB_S,TAB_I,TAB_L,TAB,TAB_R,TAB_D,TAM_S,TAM_I,TAM_L,TAM,TAM_R,TAM_D,TLA_S,TLA_I,TLA_L,TLA,TLA_R,TLA_D,VER_S,VER_I,VER_L,VER,VER_R,VER_D,YUC_S,YUC_I,YUC_L,YUC,YUC_R,YUC_D,ZAC_S,ZAC_I,ZAC_L,ZAC,ZAC_R,ZAC_D,Susp,Pos_I,Pos_L,Pos,Pos_rep,Susp_rep,Neg_rep,IRAG_Test,Tested_tot,Recovered,Deceased
2020-02-02,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,1.0,9.0,0.0,9.0,0.0,0
2020-02-03,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0.0,10.0,0.0,10.0,0.0,0
2020-02-04,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0.0,10.0,0.0,10.0,0.0,0
2020-02-05,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0.0,10.0,0.0,10.0,0.0,0
2020-02-06,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0.0,10.0,0.0,10.0,0.0,0
2020-02-07,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0.0,10.0,0.0,10.0,0.0,0
2020-02-08,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0.0,10.0,0.0,10.0,0.0,0
2020-02-09,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,1.0,10.0,0.0,10.0,0.0,0
2020-02-10,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0.0,11.0,0.0,11.0,0.0,0
2020-02-11,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,3.0,11.0,0.0,11.0,0.0,0
2020-02-12,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,2.0,13.0,0.0,13.0,0.0,0
2020-02-13,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,1.0,15.0,0.0,15.0,0.0,0
2020-02-14,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,1.0,15.0,0.0,15.0,0.0,0
2020-02-15,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0.0,16.0,0.0,16.0,0.0,0
2020-02-16,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0.0,16.0,0.0,16.0,0.0,0
2020-02-17,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0.0,16.0,0.0,16.0,0.0,0
2020-02-18,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0.0,16.0,0.0,16.0,0.0,0
2020-02-19,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,2.0,16.0,0.0,16.0,0.0,0
2020-02-20,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0.0,18.0,0.0,18.0,0.0,0
2020-02-21,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0.0,18.0,0.0,18.0,0.0,0
2020-02-22,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0.0,18.0,0.0,18.0,0.0,0
